confidence,name_similarity,match_type,ls_product_id,ls_name,ls_sku,brand,ls_current_type_id,our_category,our_sku,our_name
HIGH,0.8,direct_id,e88046ef-1baa-4826-9845-63ef68453ccd,Men's Cody Johnson Two Pocket Western Snap Shirt (M-KON-112378949-BAB-S),M-KON-112378949-BAB-S,Wrangler,,Apparel - Western Shirt,M-KON-112378949-BAB-S,Men's Cody Johnson Two Pocket Western Snap Shirt
HIGH,0.8,direct_id,e6b0d0fd-faf9-44bb-b1af-c3261239a03c,Men's Cody Johnson Two Pocket Western Snap Shirt (M-KON-112378949-BAB-S),M-KON-112378949-BAB-M,Wrangler,,Apparel - Western Shirt,M-KON-112378949-BAB-M,Men's Cody Johnson Two Pocket Western Snap Shirt
HIGH,0.8,direct_id,935c1611-18bb-4cc5-8b73-edb8f989b093,Men's Cody Johnson Two Pocket Western Snap Shirt (M-KON-112378949-BAB-S),M-KON-112378949-BAB-LT,Wrangler,,Apparel - Western Shirt,M-KON-112378949-BAB-LT,Men's Cody Johnson Two Pocket Western Snap Shirt
HIGH,0.8,direct_id,6e11e730-e145-406e-9951-a36b8db48992,Men's Cody Johnson Two Pocket Western Snap Shirt (M-KON-112378949-BAB-S),M-KON-112378949-BAB-XL,Wrangler,,Apparel - Western Shirt,M-KON-112378949-BAB-XL,Men's Cody Johnson Two Pocket Western Snap Shirt
HIGH,0.5,direct_id,458d3cea-f85b-45e6-a751-3a2b81b20704,Men's Cody Johnson Two Pocket Western Snap Shirt (M-KON-112378949-BAB-S),M-KON-112378949-BAB-2XT,Wrangler,,Apparel - Western Shirt,M-KON-112378949-BAB-2XT,Men's Wrangler Cody Johnson Snap Front Shirt
HIGH,0.76,direct_id,c495c35f-c7bb-4989-b71e-1c2e194f3c06,Men's Cody Johnson Two Pocket Western Snap Shirt (M-KON-112378949-MCJ-BAB-XXL),M-KON-112378949-MCJ-BAB-XLT,Wrangler,,Apparel - Western Shirt,M-KON-112378949-BAB-XLT,Men's Cody Johnson Two Pocket Western Snap Shirt
HIGH,0.76,direct_id,c495c35f-c7bb-4989-b71e-1c2e194f3c06,Men's Cody Johnson Two Pocket Western Snap Shirt (M-KON-112378949-MCJ-BAB-XXL),M-KON-112378949-MCJ-BAB-XLT,Wrangler,,Apparel - Western Shirt,M-KON-112378949-XXL,Men's Cody Johnson Two Pocket Western Snap Shirt
HIGH,1.0,direct_id,d1e17dfc-d69c-412d-90b3-ec95608fab97,Men's Wrangler Cody Johnson Long Sleeve,M-KON-112368021-WHI-XXL,Wrangler,,Apparel - Western Shirt,M-KON-112368021-WHI-S,Men's Wrangler Cody Johnson Long Sleeve
HIGH,1.0,direct_id,d1e17dfc-d69c-412d-90b3-ec95608fab97,Men's Wrangler Cody Johnson Long Sleeve,M-KON-112368021-WHI-XXL,Wrangler,,Apparel - Western Shirt,M-KON-112368021-WHI-XLT,Men's Wrangler Cody Johnson Long Sleeve
HIGH,1.0,direct_id,d1e17dfc-d69c-412d-90b3-ec95608fab97,Men's Wrangler Cody Johnson Long Sleeve,M-KON-112368021-WHI-XXL,Wrangler,,Apparel - Western Shirt,M-KON-112368021-WHI-XXL,Men's Wrangler Cody Johnson Long Sleeve
HIGH,1.0,direct_id,288f7770-d701-4b74-8332-2057ed95fada,Wrangler Dress Basic Shirt,M-KON-1071125CP-20-X-35,Wrangler,,Apparel - Western Shirt,M-KON-1071125CP-20-X-35,Wrangler Dress Basic Shirt
HIGH,1.0,direct_id,288f7770-d701-4b74-8332-2057ed95fada,Wrangler Dress Basic Shirt,M-KON-1071125CP-20-X-35,Wrangler,,Apparel - Western Shirt,M-KON-1071125CP-14-1/2-X-33,Wrangler Dress Basic Shirt
HIGH,1.0,direct_id,288f7770-d701-4b74-8332-2057ed95fada,Wrangler Dress Basic Shirt,M-KON-1071125CP-20-X-35,Wrangler,,Apparel - Western Shirt,M-KON-1071125CP-16-X-35,Wrangler Dress Basic Shirt
HIGH,1.0,direct_id,f902b2c4-30fd-4740-9e5c-986dafb6c820,"Wrangler Dress Basic Shirt, Long Sleeve",M-KON-1071125CP-16-1/2-X-38-TALL,Wrangler,,Apparel - Western Shirt,M-KON-1071125CP-16-1/2-X-38-TALL,"Wrangler Dress Basic Shirt, Long Sleeve"
HIGH,1.0,direct_id,f8e5349d-6f20-4cb3-9b32-43e931fe484a,Wrangler George Strait Collection Shirt,M-KON-112368231-3XT,Wrangler,,Apparel - Western Shirt,M-KON-112368231-XXL,Wrangler George Strait Collection Shirt
HIGH,1.0,direct_id,f8e5349d-6f20-4cb3-9b32-43e931fe484a,Wrangler George Strait Collection Shirt,M-KON-112368231-3XT,Wrangler,,Apparel - Western Shirt,M-KON-112368231-XLT,Wrangler George Strait Collection Shirt
HIGH,1.0,direct_id,f8e5349d-6f20-4cb3-9b32-43e931fe484a,Wrangler George Strait Collection Shirt,M-KON-112368231-3XT,Wrangler,,Apparel - Western Shirt,M-KON-112368231-3XT,Wrangler George Strait Collection Shirt
HIGH,1.0,direct_id,066a90a1-d3dd-4199-8237-afaad5dcc108,Wrangler Men's Blue Multi Stripe Logo Snap Shir,M-KON-112379239-BLU-M,Wrangler,,Apparel - Western Shirt,M-KON-112379239-BLU-M,Wrangler Men's Blue Multi Stripe Logo Snap Shir
HIGH,1.0,direct_id,a471db61-a11d-4cb1-bdf1-18b58ce576fb,Wrangler Men's Blue Multi Stripe Logo Snap Shirt,M-KON-112379239-BLU-XL,Wrangler,,Apparel - Western Shirt,M-KON-112379239-BLU-XL,Wrangler Men's Blue Multi Stripe Logo Snap Shirt
HIGH,1.0,direct_id,9dc8961a-49ff-47a8-9b12-b01a0cb131cf,Wrangler Men's Checotah Dress Western Grey Multi Snap Shirt,M-KON-112374908-GRA-L,Wrangler,,Apparel - Western Shirt,M-KON-112374908-GRA-L,Wrangler Men's Checotah Dress Western Grey Multi Snap Shirt
HIGH,1.0,direct_id,d06a2fdc-56d5-4d82-b6c6-a2a64b297e6d,Wrangler Men's Long Sleeve Basic Western Shirt,M-KON-1071130CS-20X37-TALL,Wrangler,,Apparel - Western Shirt,M-KON-1071125CP-20X36-TALL,Wrangler Men's Long Sleeve Basic Western Shirt
HIGH,1.0,direct_id,d06a2fdc-56d5-4d82-b6c6-a2a64b297e6d,Wrangler Men's Long Sleeve Basic Western Shirt,M-KON-1071130CS-20X37-TALL,Wrangler,,Apparel - Western Shirt,M-KON-1071130CS-17-1/2-X-37-TALL,Wrangler Men's Long Sleeve Basic Western Shirt
HIGH,1.0,direct_id,d06a2fdc-56d5-4d82-b6c6-a2a64b297e6d,Wrangler Men's Long Sleeve Basic Western Shirt,M-KON-1071130CS-20X37-TALL,Wrangler,,Apparel - Western Shirt,M-KON-1071130CS-20X36-TALL,Wrangler Men's Long Sleeve Basic Western Shirt
HIGH,1.0,direct_id,d06a2fdc-56d5-4d82-b6c6-a2a64b297e6d,Wrangler Men's Long Sleeve Basic Western Shirt,M-KON-1071130CS-20X37-TALL,Wrangler,,Apparel - Western Shirt,M-KON-1071125CP-19X37-TALL,Wrangler Men's Long Sleeve Basic Western Shirt
HIGH,1.0,direct_id,d06a2fdc-56d5-4d82-b6c6-a2a64b297e6d,Wrangler Men's Long Sleeve Basic Western Shirt,M-KON-1071130CS-20X37-TALL,Wrangler,,Apparel - Western Shirt,M-KON-1071130CS-18X36-TALL,Wrangler Men's Long Sleeve Basic Western Shirt
HIGH,1.0,direct_id,d06a2fdc-56d5-4d82-b6c6-a2a64b297e6d,Wrangler Men's Long Sleeve Basic Western Shirt,M-KON-1071130CS-20X37-TALL,Wrangler,,Apparel - Western Shirt,M-KON-1071125CP-17-1/5-X-36-TALL,Wrangler Men's Long Sleeve Basic Western Shirt
HIGH,1.0,direct_id,d06a2fdc-56d5-4d82-b6c6-a2a64b297e6d,Wrangler Men's Long Sleeve Basic Western Shirt,M-KON-1071130CS-20X37-TALL,Wrangler,,Apparel - Western Shirt,M-KON-1071130CS-17-1/2-X-36-TALL,Wrangler Men's Long Sleeve Basic Western Shirt
HIGH,1.0,direct_id,d06a2fdc-56d5-4d82-b6c6-a2a64b297e6d,Wrangler Men's Long Sleeve Basic Western Shirt,M-KON-1071130CS-20X37-TALL,Wrangler,,Apparel - Western Shirt,M-KON-1071130CS-16-1/2-X-36-TALL,Wrangler Men's Long Sleeve Basic Western Shirt
HIGH,1.0,direct_id,d06a2fdc-56d5-4d82-b6c6-a2a64b297e6d,Wrangler Men's Long Sleeve Basic Western Shirt,M-KON-1071130CS-20X37-TALL,Wrangler,,Apparel - Western Shirt,M-KON-1071125CP-17-1/2-X-38-TALL,Wrangler Men's Long Sleeve Basic Western Shirt
HIGH,1.0,direct_id,d06a2fdc-56d5-4d82-b6c6-a2a64b297e6d,Wrangler Men's Long Sleeve Basic Western Shirt,M-KON-1071130CS-20X37-TALL,Wrangler,,Apparel - Western Shirt,M-KON-1071130CS-16-1/2-X-38-TALL,Wrangler Men's Long Sleeve Basic Western Shirt
HIGH,1.0,direct_id,d06a2fdc-56d5-4d82-b6c6-a2a64b297e6d,Wrangler Men's Long Sleeve Basic Western Shirt,M-KON-1071130CS-20X37-TALL,Wrangler,,Apparel - Western Shirt,M-KON-1071130CS-20X35,Wrangler Men's Long Sleeve Basic Western Shirt
HIGH,1.0,direct_id,d06a2fdc-56d5-4d82-b6c6-a2a64b297e6d,Wrangler Men's Long Sleeve Basic Western Shirt,M-KON-1071130CS-20X37-TALL,Wrangler,,Apparel - Western Shirt,M-KON-1071130CS-20X37-TALL,Wrangler Men's Long Sleeve Basic Western Shirt
HIGH,1.0,direct_id,d06a2fdc-56d5-4d82-b6c6-a2a64b297e6d,Wrangler Men's Long Sleeve Basic Western Shirt,M-KON-1071130CS-20X37-TALL,Wrangler,,Apparel - Western Shirt,M-KON-1071130CS-18X35,Wrangler Men's Long Sleeve Basic Western Shirt
HIGH,1.0,direct_id,d06a2fdc-56d5-4d82-b6c6-a2a64b297e6d,Wrangler Men's Long Sleeve Basic Western Shirt,M-KON-1071130CS-20X37-TALL,Wrangler,,Apparel - Western Shirt,M-KON-1071125CP-18X36-TALL,Wrangler Men's Long Sleeve Basic Western Shirt
HIGH,1.0,direct_id,6d52efa7-1d35-48ba-8d8e-e01a8d62054c,Wrangler Men’s Long Sleeve Dobby Strip Shirt,M-KON-1075740WN-RED-2XLT,Wrangler,,Apparel - Western Shirt,M-KON-1075740WN-RED-2XLT,Wrangler Men’s Long Sleeve Dobby Strip Shirt
HIGH,1.0,direct_id,2462a03e-861a-4955-9252-2f14a8918d9a,Wrangler Men's Sport White Western Snap Shirt,M-KON-1071105WH-WHI-XXL,Wrangler,,Apparel - Western Shirt,M-KON-1071105WH-WHI-XLT,Wrangler Men's Sport White Western Snap Shirt
HIGH,1.0,direct_id,2462a03e-861a-4955-9252-2f14a8918d9a,Wrangler Men's Sport White Western Snap Shirt,M-KON-1071105WH-WHI-XXL,Wrangler,,Apparel - Western Shirt,M-KON-1071105WH-WHI-XXL,Wrangler Men's Sport White Western Snap Shirt
HIGH,1.0,direct_id,2462a03e-861a-4955-9252-2f14a8918d9a,Wrangler Men's Sport White Western Snap Shirt,M-KON-1071105WH-WHI-XXL,Wrangler,,Apparel - Western Shirt,M-KON-1071105WH-WHI-3X,Wrangler Men's Sport White Western Snap Shirt
HIGH,1.0,direct_id,2462a03e-861a-4955-9252-2f14a8918d9a,Wrangler Men's Sport White Western Snap Shirt,M-KON-1071105WH-WHI-XXL,Wrangler,,Apparel - Western Shirt,M-KON-1071105WH-WHI-2XLT,Wrangler Men's Sport White Western Snap Shirt
HIGH,1.0,direct_id,2462a03e-861a-4955-9252-2f14a8918d9a,Wrangler Men's Sport White Western Snap Shirt,M-KON-1071105WH-WHI-XXL,Wrangler,,Apparel - Western Shirt,M-KON-1071105WH-WHI-4X,Wrangler Men's Sport White Western Snap Shirt
HIGH,1.0,direct_id,8daebb4d-f6a9-4b71-9ff5-05c0c8820642,Wrangler Men's Vintage BrushPopper Blue Stripe Snap Shirt,M-KON-112368191-BLU-XXL,Wrangler,,Apparel - Western Shirt,M-KON-112368191-BLU-M,Wrangler Men's Vintage BrushPopper Blue Stripe Snap Shirt
HIGH,1.0,direct_id,8daebb4d-f6a9-4b71-9ff5-05c0c8820642,Wrangler Men's Vintage BrushPopper Blue Stripe Snap Shirt,M-KON-112368191-BLU-XXL,Wrangler,,Apparel - Western Shirt,,Wrangler Men's Vintage BrushPopper Blue Stripe Snap Shirt
HIGH,1.0,direct_id,8daebb4d-f6a9-4b71-9ff5-05c0c8820642,Wrangler Men's Vintage BrushPopper Blue Stripe Snap Shirt,M-KON-112368191-BLU-XXL,Wrangler,,Apparel - Western Shirt,M-KON-112368191-BLU-XXL,Wrangler Men's Vintage BrushPopper Blue Stripe Snap Shirt
HIGH,1.0,direct_id,a03ddb81-b5f5-4e5d-aa17-c58f86772947,Wrangler Men's Vintage Inspired Black Multi Snap Shirt,M-KON-112374803-BLA-XXL,Wrangler,,Apparel - Western Shirt,M-KON-112374803-BLA-XXL,Wrangler Men's Vintage Inspired Black Multi Snap Shirt
HIGH,1.0,direct_id,a03ddb81-b5f5-4e5d-aa17-c58f86772947,Wrangler Men's Vintage Inspired Black Multi Snap Shirt,M-KON-112374803-BLA-XXL,Wrangler,,Apparel - Western Shirt,M-KON-112374803-BLA-M,Wrangler Men's Vintage Inspired Black Multi Snap Shirt
HIGH,1.0,direct_id,f2370fa8-1ccb-45ce-bef6-eef6a65538f9,Wrangler Men's Vintage Inspired Indigo Snap Shirt,M-KON-112374802-IND-S,Wrangler,,Apparel - Western Shirt,M-KON-112374802-IND-S,Wrangler Men's Vintage Inspired Indigo Snap Shirt
HIGH,1.0,direct_id,e3cc056c-3265-4ac1-ba55-d390fe94090a,Wrangler Mens Basic Western Snap Shirt,M-KON-107105WH-WHI-S,Wrangler,,Apparel - Western Shirt,M-KON-107105WH-WHI-S,Wrangler Mens Basic Western Snap Shirt
HIGH,1.0,direct_id,5851f1e1-ee4b-4182-946b-76734463294c,"www.dbsupply.com › wrangler-long-sleeve-westernWrangler Dress Western Basic Shirt, Long Sleeves",M-KON-1071125CP-17X37-TALL,Wrangler,,Apparel - Western Shirt,M-KON-1071125CP-17X37-TALL,"www.dbsupply.com › wrangler-long-sleeve-westernWrangler Dress Western Basic Shirt, Long Sleeves"
HIGH,1.0,direct_id,5851f1e1-ee4b-4182-946b-76734463294c,"www.dbsupply.com › wrangler-long-sleeve-westernWrangler Dress Western Basic Shirt, Long Sleeves",M-KON-1071125CP-17X37-TALL,Wrangler,,Apparel - Western Shirt,M-KON-1071125CP-17-1/2-X-37-TALL,"www.dbsupply.com › wrangler-long-sleeve-westernWrangler Dress Western Basic Shirt, Long Sleeves"
MEDIUM,0.9,barcode_match,2872c6a2-3dce-48e5-bc11-4d6a60211501,AWST Int'l Barrel Racer Necklace w/Colorful Cowboy Hat Gift Box (B-JPC-JN140),B-JPC-JN140,,,Accessories - Jeqelry,A-JPC-JN140,AWST Int'l Barrel Racer Necklace w/Colorful Cowboy Hat Gift Box
MEDIUM,0.69,sku_match,b69ec546-d83c-492d-8103-220173be997c,"Gatsby RSD Kong Martingale, Horse (A-GEN-304-H-BRO-English...)",A-GEN-304-H-BRO-English...,,,Am. Royal,A-GEN-304-H-BRO-English...,"Gatsby RSD Kong Martingale, Horse"
MEDIUM,0.75,sku_match,f8f70b41-6033-4e56-9fe6-db269a927c18,Rodeo Shop Cancer Awareness Hoodie (K-TRS-Generate-YEL-M),K-TRS-Generate-YEL-M,,,Apparel - Hoodie,K-TRS-Generate-YEL-M,Rodeo Shop Cancer Awareness Hoodie
MEDIUM,0.64,sku_match,396a2a11-f8d4-4e46-8f2c-907d0a4ba3de,19M Sleeveless 2pkt Snap (W-WMA-RSWSSSR19M-BLU-XXL),W-WMA-RSWSSSR19M-BLU-M,,,Apparel - Shirt,W-WMA-RSWSSSR19M-BLU-M,19M Sleeveless 2pkt Snap
MEDIUM,0.62,sku_match,47cd2574-02d9-42ce-8d55-f79cddf67517,Ladies LS Solid Snap (W-WMA-PSWSOSR0XX-WHI-M),W-WMA-PSWSOSR0XX-WHI-XXL,,,Apparel - Shirt,W-WMA-PSWSOSR0XX-WHI-XXL,Ladies LS Solid Snap
MEDIUM,0.62,sku_match,063292ef-711f-4803-8ee2-42419d867638,Ladies LS Solid Snap (W-WMA-PSWSOSR0XX-WHI-M),W-WMA-PSWSOSR0XX-WHI-L,,,Apparel - Shirt,W-WMA-PSWSOSR0XX-WHI-L,Ladies LS Solid Snap
MEDIUM,0.7,sku_match,58daa7a5-b143-4555-b8a3-0d69c9bc7687,Tone on Tone Assorted SS Snap (M-WMA-SMN3S00002-ASS-S),M-WMA-SMN3S00002-ASS-S,,,Apparel - Shirt,M-WMA-SMN3S00002-ASS-S,Tone on Tone Assorted SS Snap
MEDIUM,1.0,barcode_match,953020a4-c678-43a7-9ffe-a6156dfb82bf,Ovation Rio Show Coat,A-JPC-469612-BLA-14-Reg,,,Apparel - Show Coat,A-JPC-469612-BLA-14-Reg,Ovation Rio Show Coat
MEDIUM,0.67,sku_match,cc75579e-6c09-43c0-a584-c3cc014e3801,LDS Destiny 4-Button Show Coat (W-JPC-470639-NAV-6-Regular),W-JPC-470639-BLA-14-Regular,,,Apparel - Show Coat,W-JPC-470639-BLA-14-Regular,Lds Destiny 4-Button Show Coat
MEDIUM,0.7,sku_match,fe978b4c-76a1-48ad-bd2b-bf11efa59b84,TuffRider Performance Show Coat (W-JPC-100468-251-NAV-16),W-JPC-100468-251-NAV-16,,,Apparel - Show Coats,W-JPC-100468-251-NAV-16,TuffRider Performance Show Coat
MEDIUM,0.73,sku_match,5fa5e019-fbe3-4201-95be-f7d2fc7623ec,1849 Ranchwear Show Jacket (A-GEN-6835-HB-XL),A-GEN-6835-HB-XL,,,Apparel - Show Jacket,A-GEN-6835-HB-XL,1849 Ranchwear Show Jacket
MEDIUM,0.74,sku_match,901f84b1-57e6-48e1-84eb-dcba1e5a2b55,OV Stretch Riding Shirt CHD L-S (K-JPC-462299-DVR-08),K-JPC-462299-DVR-08,,,Apparel - Show Shirt,K-JPC-462299-DVR-08,OV Stretch Riding Shirt CHD L-S
MEDIUM,0.7,sku_match,e5e53518-b936-4d62-adb4-e1eb731dfc84,Ovation Stretch Rid Shirt (K-JPC-3200-DOV-12R),K-JPC-3200-DOV-12R,,,Apparel - Show Shirt,K-JPC-3200-DOV-12R,Ovation Stretch Rid Shirt
MEDIUM,0.73,sku_match,9456b9b9-8f2d-4932-9d6b-7f849ecd8361,TuffRider Performance SS Show Shirt (K-JPC-100101-224-BAR-14),K-JPC-100101-224-BAR-14,,,Apparel - Show Shirt,K-JPC-100101-224-BAR-14,TuffRider Performance SS Show Shirt
MEDIUM,0.67,sku_match,a67ae8ba-2d7e-4503-a550-ba834993a484,Graphic Bronco Sweatshirt (A-GEN-BU32T05609-CHA-L),A-GEN-BU32T05609-CHA-L,,,Apparel - Sweatshirt,A-GEN-BU32T05609-CHA-L,Graphic Bronco Sweatshirt
MEDIUM,1.0,barcode_match,6795fe01-4aab-4218-bb27-a18743cef152,Cruel Girls T-Shirt,K-CRU-CTK8610002-PUR-PUR-M/8,,,Apparel - T-Shirt,K-CRU-CTK8610002-PUR-M/8,Cruel Girls T-Shirt
MEDIUM,0.68,sku_match,6604a943-4c50-4121-a05c-c1db812fe12b,American Frontier Graphic Tee (W-WMA-WLWT21R1CS-SKY-XXL),W-WMA-WLWT21R1CS-SKY-XXL,,,Apparel - T-Shirt,W-WMA-WLWT21R1CS-SKY-XXL,American Frontier Graphic Tee
MEDIUM,0.65,sku_match,6a1521d0-7975-4467-a702-33ea6c45a36a,Boxy Aztec Graphic Tee (W-WMA-LW21T0432-TAN-S),W-WMA-LW21T0432-TAN-S,,,Apparel - T-Shirt,W-WMA-LW21T0432-TAN-S,Boxy Aztec Graphic Tee
MEDIUM,0.65,sku_match,066e1ab1-eff0-4b58-8e8e-b72185bd3d6c,Girls 3/4 Sleeve Tee (K-WMA-G4T7805-BLA-L),K-WMA-G4T7805-BLA-L,,,Apparel - T-Shirt,K-WMA-G4T7805-BLA-L,Girls 3/4 Sleeve Tee
MEDIUM,0.65,sku_match,0a776eb1-55df-44c1-8b3c-6638d94856a5,Girls 3/4 Sleeve Tee (K-WMA-G4T7805-BLA-L),K-WMA-G4T7805-BLA-XL,,,Apparel - T-Shirt,K-WMA-G4T7805-BLA-XL,Girls 3/4 Sleeve Tee
MEDIUM,0.69,sku_match,0c32dd44-20fd-4fcd-b76d-0b25b2048caf,Rock & Roll Cowgirl T-Shirt (K-WMA-G1-1608-PUR-XXL),K-WMA-G1-1608-PUR-XXL,,,Apparel - T-Shirt,K-WMA-G1-1608-PUR-XXL,Rock & Roll Cowgirl T-Shirt
MEDIUM,0.7,sku_match,15dd728c-d69d-456a-be84-3d5abf2abde2,Rock & Roll Cowgirl T-Shirt (K-WMA-G3T1609-TAN-XL),K-WMA-G3T1609-TAN-XL,,,Apparel - T-Shirt,K-WMA-G3T1609-TAN-XL,Rock & Roll Cowgirl T-Shirt
MEDIUM,0.64,sku_match,bb23b76c-e902-4599-86f3-5d5ea042e8a1,19M Sleeveless 2pkt Snap (W-WMA-RSWSSSR19M-BLU-XXL),W-WMA-RSWSSSR19M-BLU-XXL,,,Apparel - Tops,W-WMA-RSWSSSR19M-BLU-XXL,19M Sleeveless 2pkt Snap
MEDIUM,0.65,sku_match,f3db194c-b26b-4185-858c-16b7f23f6e57,Ladies 3/4 Sleeve Top (W-WMA-L9T1737-RED-XS),W-WMA-L9T1737-RED-XS,,,Apparel - Tops,W-WMA-L9T1737-RED-XS,Ladies 3/4 Sleeve Top
MEDIUM,0.68,sku_match,4ea4784a-a491-44c8-a2b0-306f0cf86faa,Outback sweat shirt (A-OTC-40132-NAV),A-OTC-40132-NAV,,,Apparel - Unknown,A-OTC-40132-NAV,Outback sweat shirt
MEDIUM,0.65,sku_match,10e751db-05cb-402e-bea7-904c2c918428,Kerry Liner Vest (W-OTC-48743-3X),W-OTC-48743-3X,,,Apparel - Vest,W-OTC-48743-3X,Kerry Liner Vest
MEDIUM,0.62,sku_match,ffc6f073-f7c9-4a5d-bfdd-f82d61778a20,Micro Suede Fur Vest (W-WMA-DW98C04151-BLA-M),W-WMA-DW98C04151-BLA-L,,,Apparel - Vest,W-WMA-DW98C04151-BLA-L,Micro Suede Fur Vest
MEDIUM,0.62,sku_match,a49c4b1d-0766-4892-859b-bd403c293809,Micro Suede Fur Vest (W-WMA-DW98C0451-BLA-S),W-WMA-DW98C0451-BLA-S,,,Apparel - Vest,W-WMA-DW98C0451-BLA-S,Micro Suede Fur Vest
MEDIUM,0.63,sku_match,27000331-6dc5-443c-bad7-72b72c23617c,Powder River Vest (M-WMA-Vest-GRA-MT),M-WMA-Vest-GRA-MT,,,Apparel - Vest,M-WMA-Vest-GRA-MT,Powder River Vest
MEDIUM,0.73,sku_match,6605c281-de23-4524-aa20-407c6c9a6b2e,Scully Leather Fringe Vest (W-SSI-L302-TAN-L),W-SSI-L302-TAN-L,,,Apparel - Vest,W-SSI-L302-TAN-L,Scully Leather Fringe Vest
MEDIUM,1.0,barcode_match,7ef07e4f-581b-4d54-a87b-112e0387f94f,Ladies L/S Stretch Shirt,W-JPC-3100WHT44R-WHI-44-R,,,Apparel - Western Shirt,W-GEN-3100WHT44R-WHI-44-R,Ladies L/S Stretch Shirt
MEDIUM,0.66,sku_match,d8e10c2e-322b-4933-91c9-a26379e5ba4c,Ely Cattleman Western Shirt (M-ECA-105202603FL-97-3XLT),M-ECA-105202603FL-97-3XLT,,,Apparel - Western Shirt,M-ECA-105202603FL-97-3XLT,Ely Cattleman Western Shirt
MEDIUM,0.69,sku_match,b5d4946a-310c-4407-9211-15c4ea6d67fa,Ely Cattleman Western Shirt (M-ECA-15202603RG-97-M),M-ECA-15202603RG-97-XXL,,,Apparel - Western Shirt,M-ECA-15202603RG-97-XXL,Ely Cattleman Western Shirt
MEDIUM,0.69,sku_match,6b6aafa9-98d8-4e84-846b-ea32d668cb29,Ely Cattleman Western Shirt (M-ECA-15202603RG-97-M),M-ECA-15202603RG-97-M,,,Apparel - Western Shirt,M-ECA-15202603RG-97-M,Ely Cattleman Western Shirt
MEDIUM,0.67,sku_match,c88cdafe-3d7e-4e49-a847-f397f7c65b16,Ely Cattleman Western Shirt (M-ECA-15202603TL-97-4XLT),M-ECA-15202603TL-97-3XLT,,,Apparel - Western Shirt,M-ECA-15202603TL-97-3XLT,Ely Cattleman Western Shirt
MEDIUM,0.67,sku_match,789784de-8e96-4291-92f3-6163495ac340,Ely Cattleman Western Shirt (M-ECA-15202603TL-97-4XLT),M-ECA-15202603TL-97-4XLT,,,Apparel - Western Shirt,M-ECA-15202603TL-97-4XLT,Ely Cattleman Western Shirt
MEDIUM,0.67,sku_match,dc0743ae-25ff-4283-8b1d-0956b5f5c5c0,Ely Cattleman Western Shirt (M-ECA-15202603TL-97-4XLT),M-ECA-15202603TL-97-LT,,,Apparel - Western Shirt,M-ECA-15202603TL-97-LT,Ely Cattleman Western Shirt
MEDIUM,0.66,sku_match,7718c359-2dcb-4a9a-bee4-ea43d84c79ff,ELY Cattleman Western Shirt (M-ECA-15202603TLT-98-2XLT),M-ECA-15202603TLT-98-2XLT,,,Apparel - Western Shirt,M-ECA-15202603TLT-98-2XLT,ELY Cattleman Western Shirt
MEDIUM,0.68,sku_match,cc962129-10ea-4247-92d3-23d95e0e7578,Ely Cattleman Western Shirt (M-ECA-15202607BG-97-3XL),M-ECA-15202607BG-97-3XL,,,Apparel - Western Shirt,M-ECA-15202607BG-97-3XL,Ely Cattleman Western Shirt
MEDIUM,0.68,sku_match,d619ac68-3130-4b0d-9b78-8a6a4bb418a3,Ely Cattleman Western Shirt (M-ECA-15202607GB-97-3XL),M-ECA-15202607GB-97-3XL,,,Apparel - Western Shirt,M-ECA-15202607GB-97-3XL,Ely Cattleman Western Shirt
MEDIUM,0.69,sku_match,d729e057-5906-486b-b375-6414baf4b857,Ely Cattleman Western Shirt (M-ECA-15202607RG-97-S),M-ECA-15202607RG-97-M,,,Apparel - Western Shirt,M-ECA-15202607RG-97-M,Ely Cattleman Western Shirt
MEDIUM,0.69,sku_match,22ad5f66-35b2-46bb-9740-a3dc4ab4cee9,Ely Cattleman Western Shirt (M-ECA-15202607RG-97-S),M-ECA-15202607RG-97-S,,,Apparel - Western Shirt,M-ECA-15202607RG-97-S,Ely Cattleman Western Shirt
MEDIUM,0.67,sku_match,687b20ff-348a-4baf-aab3-de05c12599cf,Ely Cattleman Western Shirt (M-ECA-15202607TL-97-4XLT),M-ECA-15202607TL-97-XLT,,,Apparel - Western Shirt,M-ECA-15202607TL-97-XLT,Ely Cattleman Western Shirt
MEDIUM,0.67,sku_match,83758a42-6bdb-4e8c-9272-e9b63679adb9,Ely Cattleman Western Shirt (M-ECA-15202607TL-97-4XLT),M-ECA-15202607TL-97-4XLT,,,Apparel - Western Shirt,M-ECA-15202607TL-97-4XLT,Ely Cattleman Western Shirt
MEDIUM,0.67,sku_match,945eebe0-74c4-4869-9d18-cacb4522a02a,Ely Cattleman Western Shirt (M-ECA-15202607TL-97-4XLT),M-ECA-15202607TL-97-3XLT,,,Apparel - Western Shirt,M-ECA-15202607TL-97-3XLT,Ely Cattleman Western Shirt
MEDIUM,0.63,sku_match,453cb13c-600d-4d07-b66f-7472e9f425ce,Ladies LS Snap Shirt (W-WMA-22S3161-DAR-XL),W-WMA-22S3161-DAR-L,,,Apparel - Western Shirt,W-WMA-22S3161-DAR-L,Ladies LS Snap Shirt
